"$gamma_1$","$delta_1$","LSa","LIa","LSb","LIb","$ARL_0$","$ARL_1_conjunta$"
1.5,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.55771635044506
2,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.07228109617323
2,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.50012350516818
2,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,3.04626026467859
2,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,10.1803489538572
2,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,369.259855545544
2,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,243.731232695082
2,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,20.3011719460541
2,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,2.67392290909122
2.5,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.05924817826791
2.5,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.30736570360357
2.5,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.8525451154017
2.5,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,3.05899491949888
2.5,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,9.79258712905435
2.5,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,34.4720366286072
2.5,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,44.1517088035858
2.5,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,4.7306988197758
3,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.04912174766226
3,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.19273745029088
3,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.39166131016228
3,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.64543793939569
3,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,2.05460794525933
3,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.86215994166225
3,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.26689210589394
3,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.01833062331793
4,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.0349184164498
4,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.08389541259042
4,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.10411670354564
4,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.10212387867988
4,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.0603977535007
4,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00759612613145
4,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00000478002285
4,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1
5,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.02598683055616
5,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.04095541219471
5,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.03316863936443
5,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.02069966675789
5,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00462470948012
5,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00006602435893
5,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1
5,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1
6,0.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.02002821316435
6,1,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.02184500246265
6,1.5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.01200441663016
6,2,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00491180793482
6,3,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00043625023128
6,5,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1.00000102000104
6,10,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1
6,20,2.73406048405748,0.909756362577364,1.84536557079332,0.00839550175468299,370.809848709582,1
