$gamma_1$,$delta_1$,LSa,LIa,LSb,LIb,$ARL_0$,$ARL_1_conjunta$
0.1,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3.9844205967132
0.5,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3.57401794743149
1,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.88019919732792
1.5,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.47092174516863
2,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.30066479579042
2.5,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.21140890368584
3,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.15748829761969
4,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.09784996185191
5,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.06680858919173
6,0.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.04852522306063
0.1,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3.4052065744732
0.5,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,367.374229432554
1,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,7.1822920302702
1.5,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,2.23516901655201
2,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.46620062990911
2.5,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.22279202156575
3,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.12020694254974
4,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.04326085619333
5,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.01867678693532
6,1,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00911038987525
0.1,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,2.91439268748565
0.5,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1297.28607752582
1,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,44.052824623062
1.5,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,3.07343090288057
2,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.46636940426103
2.5,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.15366999731195
3,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.05944945963098
4,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.01167513573645
5,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00295510692705
6,1.5,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,1.00091241173629
0.1,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,2.21575792082494
0.5,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,723.578529977858
1,2,1.51452669972767,0.0697636203108076,3.2652841485991,0.00140575548637954,369.598320545231,329.643523493694
