"$gamma_1$","$delta_1$","LSa","LIa","LSb","LIb","$ARL_0$","$ARL_1_conjunta$"
1.5,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,3.15996161784221
1.5,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.13306928890928
2,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.32050391591475
2,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,3.24714564532766
2,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,22.0584115561371
2,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,370.837350737966
2,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,428.912107330966
2,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,73.322383857344
2,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,7.15632841994137
2,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.50154447363013
2.5,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.25004872064889
2.5,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,2.19758543377084
2.5,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,6.15772495216063
2.5,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,25.8548652651261
2.5,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,265.99706339242
2.5,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,171.595460270503
2.5,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,14.8481891445483
2.5,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,2.20004188879756
3,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.1999472887155
3,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.70169034687903
3,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,2.85788672423022
3,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,5.08174546573638
3,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,10.542813628147
3,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,27.5746597700604
3,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,27.2631256955505
3,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,3.33409461827117
4,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.13655369913905
4,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.29635748436956
4,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.44621023500338
4,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.51835192494531
4,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.41889875521715
4,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.1579200818844
4,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00731443243453
4,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00000220000484
5,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.09919384683596
5,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.1473889225979
5,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.14987476943861
5,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.11814393831137
5,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.04611770133879
5,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00311354406716
5,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00000066000044
5,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1
6,0.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.07536640959674
6,1,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.0810494326285
6,1.5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.05853241805281
6,2,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.03220952003537
6,3,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00576915220319
6,5,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1.00006388408092
6,10,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1
6,20,3.25726394722693,0.656180427935623,4.63405765229204,0.0157177206450386,370.540544546384,1
